experiment,id,timestamp,activities,gt_context
casas,csh101,1343050381.0,Watch_TV,Relaxing
casas,csh101,1343050382.0,Watch_TV,Relaxing
casas,csh101,1343050387.0,Watch_TV,Relaxing
casas,csh101,1343050388.0,Watch_TV,Relaxing
casas,csh101,1343050399.0,Watch_TV,Relaxing
casas,csh101,1343050400.0,Watch_TV,Relaxing
casas,csh101,1343050405.0,Watch_TV,Relaxing
casas,csh101,1343050406.0,Watch_TV,Relaxing
casas,csh101,1343050407.0,Watch_TV,Relaxing
casas,csh101,1343050408.0,Watch_TV,Relaxing
casas,csh101,1343050408.0,Watch_TV,Relaxing
casas,csh101,1343050410.0,Watch_TV,Relaxing
casas,csh101,1343050417.0,Watch_TV,Relaxing
casas,csh101,1343050418.0,Watch_TV,Relaxing
casas,csh101,1343050432.0,Watch_TV,Relaxing
casas,csh101,1343050434.0,Watch_TV,Relaxing
casas,csh101,1343050435.0,Watch_TV,Relaxing
casas,csh101,1343050436.0,Watch_TV,Relaxing
casas,csh101,1343050469.0,Watch_TV,Relaxing
casas,csh101,1343050469.0,Watch_TV,Relaxing
casas,csh101,1343050470.0,Watch_TV,Relaxing
casas,csh101,1343050474.0,Watch_TV,Relaxing
casas,csh101,1343050480.0,Watch_TV,Relaxing
casas,csh101,1343050481.0,Watch_TV,Relaxing
casas,csh101,1343050481.0,Watch_TV,Relaxing
casas,csh101,1343050593.0,Watch_TV,Relaxing
casas,csh101,1343050593.0,Watch_TV,Relaxing
casas,csh101,1343050594.0,Watch_TV,Relaxing
casas,csh101,1343050615.0,Watch_TV,Relaxing
casas,csh101,1343050617.0,Watch_TV,Relaxing
casas,csh101,1343050617.0,Watch_TV,Relaxing
casas,csh101,1343050619.0,Watch_TV,Relaxing
casas,csh101,1343050628.0,Watch_TV,Relaxing
casas,csh101,1343050630.0,Watch_TV,Relaxing
casas,csh101,1343050701.0,Watch_TV,Relaxing
casas,csh101,1343050701.0,Watch_TV,Relaxing
casas,csh101,1343050703.0,Watch_TV,Relaxing
casas,csh101,1343050750.0,Watch_TV,Relaxing
casas,csh101,1343050753.0,Watch_TV,Relaxing
casas,csh101,1343050755.0,Watch_TV,Relaxing
casas,csh101,1343050756.0,Watch_TV,Relaxing
casas,csh101,1343050775.0,Watch_TV,Relaxing
casas,csh101,1343050776.0,Watch_TV,Relaxing
casas,csh101,1343050858.0,Watch_TV,Relaxing
casas,csh101,1343050858.0,Watch_TV,Relaxing
casas,csh101,1343050859.0,Watch_TV,Relaxing
casas,csh101,1343050869.0,Watch_TV,Relaxing
casas,csh101,1343050870.0,Watch_TV,Relaxing
casas,csh101,1343050871.0,Watch_TV,Relaxing
casas,csh101,1343050873.0,Watch_TV,Relaxing
casas,csh101,1343050874.0,Watch_TV,Relaxing
casas,csh101,1343050876.0,Watch_TV,Relaxing
casas,csh101,1343050877.0,Watch_TV,Relaxing
casas,csh101,1343050878.0,Watch_TV,Relaxing
casas,csh101,1343050902.0,Watch_TV,Relaxing
casas,csh101,1343050902.0,Watch_TV,Relaxing
casas,csh101,1343050903.0,Watch_TV,Relaxing
casas,csh101,1343050922.0,Watch_TV,Relaxing
casas,csh101,1343050924.0,Watch_TV,Relaxing
casas,csh101,1343050979.0,Watch_TV,Relaxing
casas,csh101,1343050979.0,Watch_TV,Relaxing
casas,csh101,1343050980.0,Watch_TV,Relaxing
casas,csh101,1343050999.0,Watch_TV,Relaxing
casas,csh101,1343050999.0,Watch_TV,Relaxing
casas,csh101,1343051007.0,Watch_TV,Relaxing
casas,csh101,1343051010.0,Watch_TV,Relaxing
casas,csh101,1343051016.0,Watch_TV,Relaxing
casas,csh101,1343051074.0,Watch_TV,Relaxing
casas,csh101,1343051074.0,Watch_TV,Relaxing
casas,csh101,1343051075.0,Watch_TV,Relaxing
casas,csh101,1343051081.0,Watch_TV,Relaxing
casas,csh101,1343051091.0,Watch_TV,Relaxing
casas,csh101,1343051096.0,Watch_TV,Relaxing
casas,csh101,1343051096.0,Watch_TV,Relaxing
casas,csh101,1343051097.0,Watch_TV,Relaxing
casas,csh101,1343051127.0,Watch_TV,Relaxing
casas,csh101,1343051127.0,Watch_TV,Relaxing
casas,csh101,1343051128.0,Watch_TV,Relaxing
casas,csh101,1343051169.0,Watch_TV,Relaxing
casas,csh101,1343051169.0,Watch_TV,Relaxing
casas,csh101,1343051170.0,Watch_TV,Relaxing
casas,csh101,1343051171.0,Watch_TV,Relaxing
casas,csh101,1343051172.0,Watch_TV,Relaxing
casas,csh101,1343051179.0,Watch_TV,Relaxing
casas,csh101,1343051180.0,Watch_TV,Relaxing
casas,csh101,1343051200.0,Watch_TV,Relaxing
casas,csh101,1343051202.0,Watch_TV,Relaxing
casas,csh101,1343051203.0,Watch_TV,Relaxing
casas,csh101,1343051204.0,Watch_TV,Relaxing
casas,csh101,1343051207.0,Watch_TV,Relaxing
casas,csh101,1343051208.0,Watch_TV,Relaxing
casas,csh101,1343051210.0,Watch_TV,Relaxing
casas,csh101,1343051211.0,Watch_TV,Relaxing
casas,csh101,1343051214.0,Watch_TV,Relaxing
casas,csh101,1343051215.0,Watch_TV,Relaxing
casas,csh101,1343051217.0,Watch_TV,Relaxing
casas,csh101,1343051217.0,Watch_TV,Relaxing
casas,csh101,1343051222.0,Watch_TV,Relaxing
casas,csh101,1343051223.0,Watch_TV,Relaxing
casas,csh101,1343051228.0,Watch_TV,Relaxing
casas,csh101,1343051230.0,Watch_TV,Relaxing
casas,csh101,1343051246.0,Watch_TV,Relaxing
casas,csh101,1343051247.0,Watch_TV,Relaxing
casas,csh101,1343051253.0,Watch_TV,Relaxing
casas,csh101,1343051254.0,Watch_TV,Relaxing
casas,csh101,1343051256.0,Watch_TV,Relaxing
casas,csh101,1343051257.0,Watch_TV,Relaxing
casas,csh101,1343051455.0,Watch_TV,Relaxing
casas,csh101,1343051455.0,Watch_TV,Relaxing
casas,csh101,1343051456.0,Watch_TV,Relaxing
casas,csh101,1343051460.0,Watch_TV,Relaxing
casas,csh101,1343051461.0,Watch_TV,Relaxing
casas,csh101,1343051469.0,Watch_TV,Relaxing
casas,csh101,1343051470.0,Watch_TV,Relaxing
casas,csh101,1343051470.0,Watch_TV,Relaxing
casas,csh101,1343051473.0,Watch_TV,Relaxing
casas,csh101,1343051474.0,Watch_TV,Relaxing
casas,csh101,1343051564.0,Watch_TV,Relaxing
casas,csh101,1343051565.0,Watch_TV,Relaxing
casas,csh101,1343051599.0,Watch_TV,Relaxing
casas,csh101,1343051599.0,Watch_TV,Relaxing
casas,csh101,1343051604.0,Watch_TV,Relaxing
casas,csh101,1343051604.0,Watch_TV,Relaxing
casas,csh101,1343051605.0,Watch_TV,Relaxing
casas,csh101,1343051607.0,Watch_TV,Relaxing
casas,csh101,1343051610.0,Watch_TV,Relaxing
casas,csh101,1343051612.0,Watch_TV,Relaxing
casas,csh101,1343051613.0,Watch_TV,Relaxing
casas,csh101,1343051616.0,Watch_TV,Relaxing
casas,csh101,1343051670.0,Watch_TV,Relaxing
casas,csh101,1343051670.0,Watch_TV,Relaxing
casas,csh101,1343051672.0,Watch_TV,Relaxing
casas,csh101,1343051673.0,Watch_TV,Relaxing
casas,csh101,1343051674.0,Watch_TV,Relaxing
casas,csh101,1343051674.0,Watch_TV,Relaxing
casas,csh101,1343051674.0,Watch_TV,Relaxing
casas,csh101,1343051675.0,Watch_TV,Relaxing
casas,csh101,1343051676.0,Watch_TV,Relaxing
casas,csh101,1343051677.0,Watch_TV,Relaxing
casas,csh101,1343051681.0,Watch_TV,Relaxing
casas,csh101,1343051681.0,Watch_TV,Relaxing
casas,csh101,1343051682.0,Watch_TV,Relaxing
casas,csh101,1343051688.0,Watch_TV,Relaxing
casas,csh101,1343051689.0,Watch_TV,Relaxing
casas,csh101,1343051691.0,Watch_TV,Relaxing
casas,csh101,1343051772.0,Watch_TV,Relaxing
casas,csh101,1343051772.0,Watch_TV,Relaxing
casas,csh101,1343051773.0,Watch_TV,Relaxing
casas,csh101,1343051818.0,Watch_TV,Relaxing
casas,csh101,1343051819.0,Watch_TV,Relaxing
casas,csh101,1343051828.0,Watch_TV,Relaxing
casas,csh101,1343051871.0,Watch_TV,Relaxing
casas,csh101,1343051873.0,Watch_TV,Relaxing
casas,csh101,1343051889.0,Watch_TV,Relaxing
casas,csh101,1343051891.0,Watch_TV,Relaxing
casas,csh101,1343051903.0,Watch_TV,Relaxing
casas,csh101,1343051904.0,Watch_TV,Relaxing
casas,csh101,1343051905.0,Watch_TV,Relaxing
casas,csh101,1343051906.0,Watch_TV,Relaxing
casas,csh101,1343051910.0,Watch_TV,Relaxing
casas,csh101,1343051911.0,Watch_TV,Relaxing
casas,csh101,1343051913.0,Watch_TV,Relaxing
casas,csh101,1343051914.0,Watch_TV,Relaxing
casas,csh101,1343051917.0,Watch_TV,Relaxing
casas,csh101,1343051918.0,Watch_TV,Relaxing
casas,csh101,1343051921.0,Watch_TV,Relaxing
casas,csh101,1343051922.0,Watch_TV,Relaxing
casas,csh101,1343051964.0,Watch_TV,Relaxing
casas,csh101,1343051966.0,Watch_TV,Relaxing
casas,csh101,1343051979.0,Watch_TV,Relaxing
casas,csh101,1343051980.0,Watch_TV,Relaxing
casas,csh101,1343051983.0,Watch_TV,Relaxing
casas,csh101,1343051984.0,Watch_TV,Relaxing
casas,csh101,1343052005.0,Watch_TV,Relaxing
casas,csh101,1343052007.0,Watch_TV,Relaxing
casas,csh101,1343052068.0,Watch_TV,Relaxing
casas,csh101,1343052068.0,Watch_TV,Relaxing
casas,csh101,1343052069.0,Watch_TV,Relaxing
casas,csh101,1343052069.0,Watch_TV,Relaxing
casas,csh101,1343052071.0,Watch_TV,Relaxing
casas,csh101,1343052072.0,Watch_TV,Relaxing
casas,csh101,1343052073.0,Watch_TV,Relaxing
casas,csh101,1343052162.0,Watch_TV,Relaxing
casas,csh101,1343052162.0,Watch_TV,Relaxing
casas,csh101,1343052163.0,Watch_TV,Relaxing
casas,csh101,1343052168.0,Watch_TV,Relaxing
casas,csh101,1343052170.0,Watch_TV,Relaxing
casas,csh101,1343052178.0,Watch_TV,Relaxing
casas,csh101,1343052179.0,Watch_TV,Relaxing
casas,csh101,1343052199.0,Watch_TV,Relaxing
casas,csh101,1343052199.0,Watch_TV,Relaxing
casas,csh101,1343052204.0,Watch_TV,Relaxing
casas,csh101,1343052204.0,Watch_TV,Relaxing
casas,csh101,1343052205.0,Watch_TV,Relaxing
casas,csh101,1343052207.0,Watch_TV,Relaxing
casas,csh101,1343052207.0,Watch_TV,Relaxing
casas,csh101,1343052208.0,Watch_TV,Relaxing
casas,csh101,1343052210.0,Watch_TV,Relaxing
casas,csh101,1343052216.0,Watch_TV,Relaxing
casas,csh101,1343052224.0,Watch_TV,Relaxing
casas,csh101,1343052226.0,Watch_TV,Relaxing
casas,csh101,1343052231.0,Watch_TV,Relaxing
casas,csh101,1343052232.0,Watch_TV,Relaxing
casas,csh101,1343052242.0,Watch_TV,Relaxing
casas,csh101,1343052243.0,Watch_TV,Relaxing
casas,csh101,1343052244.0,Watch_TV,Relaxing
casas,csh101,1343052245.0,Watch_TV,Relaxing
casas,csh101,1343052273.0,Watch_TV,Relaxing
casas,csh101,1343052274.0,Watch_TV,Relaxing
casas,csh101,1343052274.0,Watch_TV,Relaxing
casas,csh101,1343052281.0,Watch_TV,Relaxing
casas,csh101,1343052291.0,Watch_TV,Relaxing
casas,csh101,1343052304.0,Watch_TV,Relaxing
casas,csh101,1343052305.0,Watch_TV,Relaxing
casas,csh101,1343052306.0,Watch_TV,Relaxing
casas,csh101,1343052307.0,Watch_TV,Relaxing
casas,csh101,1343052308.0,Watch_TV,Relaxing
casas,csh101,1343052310.0,Watch_TV,Relaxing
casas,csh101,1343052372.0,Watch_TV,Relaxing
casas,csh101,1343052373.0,Watch_TV,Relaxing
casas,csh101,1343052406.0,Watch_TV,Relaxing
casas,csh101,1343052407.0,Watch_TV,Relaxing
casas,csh101,1343052412.0,Watch_TV,Relaxing
casas,csh101,1343052414.0,Watch_TV,Relaxing
casas,csh101,1343052414.0,Watch_TV,Relaxing
casas,csh101,1343052416.0,Watch_TV,Relaxing
casas,csh101,1343052417.0,Watch_TV,Relaxing
casas,csh101,1343052428.0,Watch_TV,Relaxing
casas,csh101,1343052429.0,Watch_TV,Relaxing
casas,csh101,1343052446.0,Watch_TV,Relaxing
casas,csh101,1343052446.0,Watch_TV,Relaxing
casas,csh101,1343052447.0,Watch_TV,Relaxing
casas,csh101,1343052595.0,Watch_TV,Relaxing
casas,csh101,1343052596.0,Watch_TV,Relaxing
casas,csh101,1343052598.0,Watch_TV,Relaxing
casas,csh101,1343052599.0,Watch_TV,Relaxing
casas,csh101,1343052600.0,Watch_TV,Relaxing
casas,csh101,1343052611.0,Watch_TV,Relaxing
casas,csh101,1343052612.0,Watch_TV,Relaxing
casas,csh101,1343052637.0,Watch_TV,Relaxing
casas,csh101,1343052638.0,Watch_TV,Relaxing
casas,csh101,1343052648.0,Watch_TV,Relaxing
casas,csh101,1343052650.0,Watch_TV,Relaxing
casas,csh101,1343052653.0,Watch_TV,Relaxing
casas,csh101,1343052655.0,Watch_TV,Relaxing
casas,csh101,1343052680.0,Watch_TV,Relaxing
casas,csh101,1343052682.0,Watch_TV,Relaxing
casas,csh101,1343052684.0,Watch_TV,Relaxing
casas,csh101,1343052685.0,Watch_TV,Relaxing
casas,csh101,1343052700.0,Watch_TV,Relaxing
casas,csh101,1343052701.0,Watch_TV,Relaxing
casas,csh101,1343052707.0,Watch_TV,Relaxing
casas,csh101,1343052711.0,Watch_TV,Relaxing
casas,csh101,1343052747.0,Watch_TV,Relaxing
casas,csh101,1343052748.0,Watch_TV,Relaxing
casas,csh101,1343052788.0,Watch_TV,Relaxing
casas,csh101,1343052789.0,Watch_TV,Relaxing
casas,csh101,1343052799.0,Watch_TV,Relaxing
casas,csh101,1343052799.0,Watch_TV,Relaxing
casas,csh101,1343052801.0,Watch_TV,Relaxing
casas,csh101,1343052803.0,Watch_TV,Relaxing
casas,csh101,1343052807.0,Watch_TV,Relaxing
casas,csh101,1343052809.0,Watch_TV,Relaxing
casas,csh101,1343052816.0,Watch_TV,Relaxing
casas,csh101,1343052816.0,Watch_TV,Relaxing
casas,csh101,1343052818.0,Watch_TV,Relaxing
casas,csh101,1343052821.0,Watch_TV,Relaxing
casas,csh101,1343052822.0,Watch_TV,Relaxing
casas,csh101,1343052874.0,Watch_TV,Relaxing
casas,csh101,1343052881.0,Watch_TV,Relaxing
casas,csh101,1343052931.0,Watch_TV,Relaxing
casas,csh101,1343052931.0,Watch_TV,Relaxing
casas,csh101,1343052932.0,Watch_TV,Relaxing
casas,csh101,1343052960.0,Watch_TV,Relaxing
casas,csh101,1343052961.0,Watch_TV,Relaxing
casas,csh101,1343052962.0,Watch_TV,Relaxing
casas,csh101,1343052963.0,Watch_TV,Relaxing
casas,csh101,1343053014.0,Watch_TV,Relaxing
casas,csh101,1343053029.0,Watch_TV,Relaxing
casas,csh101,1343053057.0,Watch_TV,Relaxing
casas,csh101,1343053057.0,Watch_TV,Relaxing
casas,csh101,1343053058.0,Watch_TV,Relaxing
casas,csh101,1343053090.0,Watch_TV,Relaxing
casas,csh101,1343053091.0,Watch_TV,Relaxing
casas,csh101,1343053135.0,Watch_TV,Relaxing
casas,csh101,1343053135.0,Watch_TV,Relaxing
casas,csh101,1343053136.0,Watch_TV,Relaxing
casas,csh101,1343053138.0,Watch_TV,Relaxing
casas,csh101,1343053141.0,Watch_TV,Relaxing
casas,csh101,1343053157.0,Watch_TV,Relaxing
casas,csh101,1343053159.0,Watch_TV,Relaxing
casas,csh101,1343053162.0,Watch_TV,Relaxing
casas,csh101,1343053164.0,Watch_TV,Relaxing
casas,csh101,1343053165.0,Watch_TV,Relaxing
casas,csh101,1343053167.0,Watch_TV,Relaxing
casas,csh101,1343053170.0,Watch_TV,Relaxing
casas,csh101,1343053172.0,Watch_TV,Relaxing
casas,csh101,1343053189.0,Watch_TV,Relaxing
casas,csh101,1343053190.0,Other_Activity,Relaxing
casas,csh101,1343053190.0,Other_Activity,Relaxing
casas,csh101,1343053191.0,Watch_TV,Relaxing
casas,csh101,1343053191.0,Other_Activity,Relaxing
casas,csh101,1343053191.0,Other_Activity,Relaxing
casas,csh101,1343053196.0,Other_Activity,Relaxing
casas,csh101,1343053196.0,Other_Activity,Relaxing
casas,csh101,1343053196.0,Other_Activity,Relaxing
casas,csh101,1343053199.0,Other_Activity,Relaxing
casas,csh101,1343053199.0,Other_Activity,Relaxing
casas,csh101,1343053200.0,Other_Activity,Relaxing
casas,csh101,1343053200.0,Other_Activity,Relaxing
casas,csh101,1343053200.0,Other_Activity,Relaxing
casas,csh101,1343053200.0,Toilet,Relaxing
casas,csh101,1343053201.0,Other_Activity,Relaxing
casas,csh101,1343053207.0,Other_Activity,Relaxing
casas,csh101,1343053207.0,Toilet,Relaxing
casas,csh101,1343053208.0,Toilet,Relaxing
casas,csh101,1343053210.0,Toilet,Relaxing
casas,csh101,1343053216.0,Toilet,Relaxing
casas,csh101,1343053221.0,Toilet,Relaxing
casas,csh101,1343053221.0,Toilet,Relaxing
casas,csh101,1343053222.0,Toilet,Relaxing
casas,csh101,1343053223.0,Toilet,Relaxing
casas,csh101,1343053262.0,Toilet,Relaxing
casas,csh101,1343053265.0,Toilet,Relaxing
casas,csh101,1343053289.0,Toilet,Relaxing
casas,csh101,1343053292.0,Toilet,Relaxing
casas,csh101,1343053297.0,Toilet,Relaxing
casas,csh101,1343053298.0,Toilet,Relaxing
casas,csh101,1343053305.0,Toilet,Relaxing
casas,csh101,1343053307.0,Toilet,Relaxing
casas,csh101,1343053307.0,Toilet,Relaxing
casas,csh101,1343053311.0,Toilet,Relaxing
casas,csh101,1343053315.0,Toilet,Relaxing
casas,csh101,1343053319.0,Other_Activity,Relaxing
casas,csh101,1343053319.0,Other_Activity,Relaxing
casas,csh101,1343053321.0,Other_Activity,Relaxing
casas,csh101,1343053321.0,Toilet,Relaxing
casas,csh101,1343053321.0,Other_Activity,Relaxing
casas,csh101,1343053321.0,Other_Activity,Relaxing
casas,csh101,1343053323.0,Other_Activity,Relaxing
casas,csh101,1343053323.0,Other_Activity,Relaxing
casas,csh101,1343053326.0,Other_Activity,Relaxing
casas,csh101,1343053326.0,Dress,Relaxing
casas,csh101,1343053327.0,Other_Activity,Relaxing
casas,csh101,1343053327.0,Other_Activity,Relaxing
casas,csh101,1343053329.0,Dress,Relaxing
casas,csh101,1343053332.0,Dress,Relaxing
casas,csh101,1343053333.0,Dress,Relaxing
casas,csh101,1343053334.0,Dress,Relaxing
casas,csh101,1343053335.0,Dress,Relaxing
casas,csh101,1343053335.0,Dress,Relaxing
casas,csh101,1343053338.0,Dress,Relaxing
casas,csh101,1343053341.0,Dress,Relaxing
casas,csh101,1343053368.0,Dress,Relaxing
casas,csh101,1343053369.0,Dress,Relaxing
casas,csh101,1343053386.0,Dress,Relaxing
casas,csh101,1343053386.0,Dress,Relaxing
casas,csh101,1343053387.0,Dress,Relaxing
casas,csh101,1343053428.0,Dress,Relaxing
casas,csh101,1343053428.0,Dress,Relaxing
casas,csh101,1343053430.0,Dress,Relaxing
casas,csh101,1343053453.0,Dress,Relaxing
casas,csh101,1343053454.0,Dress,Relaxing
casas,csh101,1343053454.0,Dress,Relaxing
casas,csh101,1343053456.0,Dress,Relaxing
casas,csh101,1343053459.0,Dress,Relaxing
casas,csh101,1343053459.0,Dress,Relaxing
casas,csh101,1343053471.0,Dress,Relaxing
casas,csh101,1343053472.0,Dress,Relaxing
casas,csh101,1343053510.0,Dress,Relaxing
casas,csh101,1343053510.0,Dress,Relaxing
casas,csh101,1343053511.0,Dress,Relaxing
casas,csh101,1343053511.0,Dress,Relaxing
casas,csh101,1343053511.0,Dress,Relaxing
casas,csh101,1343053512.0,Dress,Relaxing
casas,csh101,1343053512.0,Dress,Relaxing
casas,csh101,1343053512.0,Dress,Relaxing
casas,csh101,1343053515.0,Dress,Relaxing
casas,csh101,1343053515.0,Dress,Relaxing
casas,csh101,1343053516.0,Dress,Relaxing
casas,csh101,1343053516.0,Dress,Relaxing
casas,csh101,1343053516.0,Dress,Relaxing
casas,csh101,1343053516.0,Dress,Relaxing
casas,csh101,1343053519.0,Dress,Relaxing
casas,csh101,1343053522.0,Dress,Relaxing
casas,csh101,1343053524.0,Dress,Relaxing
casas,csh101,1343053525.0,Dress,Relaxing
casas,csh101,1343053525.0,Dress,Relaxing
casas,csh101,1343053526.0,Dress,Relaxing
casas,csh101,1343053528.0,Dress,Relaxing
casas,csh101,1343053528.0,Dress,Relaxing
casas,csh101,1343053528.0,Dress,Relaxing
casas,csh101,1343053528.0,Dress,Relaxing
casas,csh101,1343053529.0,Dress,Relaxing
casas,csh101,1343053530.0,Dress,Relaxing
casas,csh101,1343053531.0,Dress,Relaxing
casas,csh101,1343053532.0,Dress,Relaxing
casas,csh101,1343053532.0,Dress,Relaxing
casas,csh101,1343053533.0,Dress,Relaxing
casas,csh101,1343053537.0,Dress,Relaxing
casas,csh101,1343053540.0,Dress,Relaxing
casas,csh101,1343053557.0,Dress,Relaxing
casas,csh101,1343053557.0,Dress,Relaxing
casas,csh101,1343053559.0,Dress,Relaxing
casas,csh101,1343053560.0,Dress,Relaxing
casas,csh101,1343053561.0,Dress,Relaxing
casas,csh101,1343053573.0,Dress,Relaxing
casas,csh101,1343053574.0,Dress,Relaxing
casas,csh101,1343053574.0,Dress,Relaxing
casas,csh101,1343053597.0,Dress,Relaxing
casas,csh101,1343053597.0,Dress,Relaxing
casas,csh101,1343053598.0,Dress,Relaxing
casas,csh101,1343053599.0,Dress,Relaxing
casas,csh101,1343053601.0,Dress,Relaxing
casas,csh101,1343053601.0,Dress,Relaxing
casas,csh101,1343053603.0,Dress,Relaxing
casas,csh101,1343053604.0,Dress,Relaxing
casas,csh101,1343053605.0,Dress,Relaxing
casas,csh101,1343053607.0,Dress,Relaxing
casas,csh101,1343053607.0,Dress,Relaxing
casas,csh101,1343053608.0,Dress,Relaxing
casas,csh101,1343053608.0,Dress,Relaxing
casas,csh101,1343053611.0,Dress,Relaxing
casas,csh101,1343053611.0,Dress,Relaxing
casas,csh101,1343053612.0,Other_Activity,Relaxing
casas,csh101,1343053612.0,Other_Activity,Relaxing
casas,csh101,1343053615.0,Other_Activity,Relaxing
casas,csh101,1343053615.0,Other_Activity,Relaxing
casas,csh101,1343053615.0,Dress,Relaxing
casas,csh101,1343053616.0,Other_Activity,Relaxing
casas,csh101,1343053616.0,Other_Activity,Relaxing
casas,csh101,1343053616.0,Other_Activity,Relaxing
casas,csh101,1343053616.0,Other_Activity,Relaxing
casas,csh101,1343053617.0,Other_Activity,Relaxing
casas,csh101,1343053617.0,Other_Activity,Relaxing
casas,csh101,1343053619.0,Other_Activity,Relaxing
casas,csh101,1343053619.0,Other_Activity,Relaxing
casas,csh101,1343053620.0,Other_Activity,Relaxing
casas,csh101,1343053620.0,Other_Activity,Relaxing
casas,csh101,1343053620.0,Other_Activity,Relaxing
casas,csh101,1343053620.0,Other_Activity,Relaxing
casas,csh101,1343053623.0,Other_Activity,Relaxing
casas,csh101,1343053623.0,Other_Activity,Relaxing
casas,csh101,1343053624.0,Other_Activity,Relaxing
casas,csh101,1343053627.0,Other_Activity,Relaxing
casas,csh101,1343053627.0,Watch_TV,Relaxing
casas,csh101,1343053627.0,Other_Activity,Relaxing
casas,csh101,1343053628.0,Other_Activity,Relaxing
casas,csh101,1343053628.0,Other_Activity,Relaxing
casas,csh101,1343053630.0,Watch_TV,Relaxing
casas,csh101,1343053633.0,Watch_TV,Relaxing
casas,csh101,1343053635.0,Watch_TV,Relaxing
casas,csh101,1343053637.0,Watch_TV,Relaxing
casas,csh101,1343053639.0,Watch_TV,Relaxing
casas,csh101,1343053646.0,Watch_TV,Relaxing
casas,csh101,1343053646.0,Watch_TV,Relaxing
casas,csh101,1343053647.0,Watch_TV,Relaxing
casas,csh101,1343053652.0,Watch_TV,Relaxing
casas,csh101,1343053653.0,Watch_TV,Relaxing
casas,csh101,1343053654.0,Watch_TV,Relaxing
casas,csh101,1343053655.0,Watch_TV,Relaxing
casas,csh101,1343053704.0,Watch_TV,Relaxing
casas,csh101,1343053704.0,Watch_TV,Relaxing
casas,csh101,1343053705.0,Watch_TV,Relaxing
casas,csh101,1343053727.0,Watch_TV,Relaxing
casas,csh101,1343053727.0,Watch_TV,Relaxing
casas,csh101,1343053728.0,Watch_TV,Relaxing
casas,csh101,1343053733.0,Watch_TV,Relaxing
casas,csh101,1343053735.0,Watch_TV,Relaxing
casas,csh101,1343053754.0,Watch_TV,Relaxing
casas,csh101,1343053755.0,Watch_TV,Relaxing
casas,csh101,1343053755.0,Watch_TV,Relaxing
casas,csh101,1343053757.0,Watch_TV,Relaxing
casas,csh101,1343053760.0,Watch_TV,Relaxing
casas,csh101,1343053763.0,Watch_TV,Relaxing
casas,csh101,1343053781.0,Watch_TV,Relaxing
casas,csh101,1343053781.0,Watch_TV,Relaxing
casas,csh101,1343053782.0,Watch_TV,Relaxing
casas,csh101,1343053783.0,Watch_TV,Relaxing
casas,csh101,1343053784.0,Watch_TV,Relaxing
casas,csh101,1343053785.0,Watch_TV,Relaxing
casas,csh101,1343053786.0,Watch_TV,Relaxing
casas,csh101,1343053789.0,Watch_TV,Relaxing
casas,csh101,1343053790.0,Watch_TV,Relaxing
casas,csh101,1343053805.0,Watch_TV,Relaxing
casas,csh101,1343053806.0,Watch_TV,Relaxing
casas,csh101,1343053807.0,Watch_TV,Relaxing
casas,csh101,1343053808.0,Watch_TV,Relaxing
casas,csh101,1343053810.0,Watch_TV,Relaxing
casas,csh101,1343053814.0,Watch_TV,Relaxing
casas,csh101,1343053815.0,Watch_TV,Relaxing
casas,csh101,1343053843.0,Watch_TV,Relaxing
casas,csh101,1343053844.0,Watch_TV,Relaxing
casas,csh101,1343053864.0,Watch_TV,Relaxing
casas,csh101,1343053866.0,Watch_TV,Relaxing
casas,csh101,1343053903.0,Watch_TV,Relaxing
casas,csh101,1343053903.0,Watch_TV,Relaxing
casas,csh101,1343053904.0,Watch_TV,Relaxing
casas,csh101,1343053930.0,Watch_TV,Relaxing
casas,csh101,1343053931.0,Watch_TV,Relaxing
casas,csh101,1343053935.0,Watch_TV,Relaxing
casas,csh101,1343053936.0,Watch_TV,Relaxing
casas,csh101,1343053945.0,Watch_TV,Relaxing
casas,csh101,1343053946.0,Watch_TV,Relaxing
casas,csh101,1343054014.0,Watch_TV,Relaxing
casas,csh101,1343054015.0,Watch_TV,Relaxing
casas,csh101,1343054021.0,Watch_TV,Relaxing
casas,csh101,1343054022.0,Watch_TV,Relaxing
casas,csh101,1343054030.0,Watch_TV,Relaxing
casas,csh101,1343054031.0,Watch_TV,Relaxing
casas,csh101,1343054035.0,Watch_TV,Relaxing
casas,csh101,1343054036.0,Watch_TV,Relaxing
casas,csh101,1343054068.0,Watch_TV,Relaxing
casas,csh101,1343054068.0,Watch_TV,Relaxing
casas,csh101,1343054069.0,Watch_TV,Relaxing
casas,csh101,1343054073.0,Watch_TV,Relaxing
casas,csh101,1343054074.0,Watch_TV,Relaxing
casas,csh101,1343054074.0,Watch_TV,Relaxing
casas,csh101,1343054105.0,Watch_TV,Relaxing
casas,csh101,1343054105.0,Watch_TV,Relaxing
casas,csh101,1343054106.0,Watch_TV,Relaxing
casas,csh101,1343054142.0,Watch_TV,Relaxing
casas,csh101,1343054142.0,Watch_TV,Relaxing
casas,csh101,1343054144.0,Watch_TV,Relaxing
casas,csh101,1343054146.0,Watch_TV,Relaxing
casas,csh101,1343054147.0,Watch_TV,Relaxing
casas,csh101,1343054162.0,Watch_TV,Relaxing
casas,csh101,1343054163.0,Watch_TV,Relaxing
